Technique,Model,F1 Score,Parameters,Fold
RandomOverSampler,KNeighborsClassifier,0.7736416044551208,"{'algorithm': 'brute', 'leaf_size': 40, 'metric': 'euclidean', 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}",1105
RandomOverSampler,KNeighborsClassifier,0.843672639865687,"{'algorithm': 'brute', 'leaf_size': 40, 'metric': 'euclidean', 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}",1106
RandomOverSampler,KNeighborsClassifier,0.7736416044551208,"{'algorithm': 'brute', 'leaf_size': 40, 'metric': 'euclidean', 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",1107
RandomOverSampler,KNeighborsClassifier,0.843672639865687,"{'algorithm': 'brute', 'leaf_size': 40, 'metric': 'euclidean', 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}",1108
RandomOverSampler,KNeighborsClassifier,0.7536865230358782,"{'algorithm': 'brute', 'leaf_size': 40, 'metric': 'euclidean', 'n_neighbors': 7, 'p': 1, 'weights': 'uniform'}",1109
RandomOverSampler,KNeighborsClassifier,0.8431634753399371,"{'algorithm': 'brute', 'leaf_size': 40, 'metric': 'euclidean', 'n_neighbors': 7, 'p': 1, 'weights': 'distance'}",1110
RandomOverSampler,KNeighborsClassifier,0.7536865230358782,"{'algorithm': 'brute', 'leaf_size': 40, 'metric': 'euclidean', 'n_neighbors': 7, 'p': 2, 'weights': 'uniform'}",1111
RandomOverSampler,KNeighborsClassifier,0.8431634753399371,"{'algorithm': 'brute', 'leaf_size': 40, 'metric': 'euclidean', 'n_neighbors': 7, 'p': 2, 'weights': 'distance'}",1112
RandomOverSampler,KNeighborsClassifier,0.7415917062192623,"{'algorithm': 'brute', 'leaf_size': 40, 'metric': 'euclidean', 'n_neighbors': 9, 'p': 1, 'weights': 'uniform'}",1113
RandomOverSampler,KNeighborsClassifier,0.8432731997283364,"{'algorithm': 'brute', 'leaf_size': 40, 'metric': 'euclidean', 'n_neighbors': 9, 'p': 1, 'weights': 'distance'}",1114
RandomOverSampler,KNeighborsClassifier,0.7415917062192623,"{'algorithm': 'brute', 'leaf_size': 40, 'metric': 'euclidean', 'n_neighbors': 9, 'p': 2, 'weights': 'uniform'}",1115
RandomOverSampler,KNeighborsClassifier,0.8432731997283364,"{'algorithm': 'brute', 'leaf_size': 40, 'metric': 'euclidean', 'n_neighbors': 9, 'p': 2, 'weights': 'distance'}",1116
RandomOverSampler,KNeighborsClassifier,0.7365500917283259,"{'algorithm': 'brute', 'leaf_size': 40, 'metric': 'euclidean', 'n_neighbors': 11, 'p': 1, 'weights': 'uniform'}",1117
RandomOverSampler,KNeighborsClassifier,0.8431099925596639,"{'algorithm': 'brute', 'leaf_size': 40, 'metric': 'euclidean', 'n_neighbors': 11, 'p': 1, 'weights': 'distance'}",1118
RandomOverSampler,KNeighborsClassifier,0.7365500917283259,"{'algorithm': 'brute', 'leaf_size': 40, 'metric': 'euclidean', 'n_neighbors': 11, 'p': 2, 'weights': 'uniform'}",1119
RandomOverSampler,KNeighborsClassifier,0.8431099925596639,"{'algorithm': 'brute', 'leaf_size': 40, 'metric': 'euclidean', 'n_neighbors': 11, 'p': 2, 'weights': 'distance'}",1120
RandomOverSampler,KNeighborsClassifier,0.8147000225997377,"{'algorithm': 'brute', 'leaf_size': 40, 'metric': 'manhattan', 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",1121
RandomOverSampler,KNeighborsClassifier,0.8525828051406006,"{'algorithm': 'brute', 'leaf_size': 40, 'metric': 'manhattan', 'n_neighbors': 3, 'p': 1, 'weights': 'distance'}",1122
RandomOverSampler,KNeighborsClassifier,0.8147000225997377,"{'algorithm': 'brute', 'leaf_size': 40, 'metric': 'manhattan', 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",1123
RandomOverSampler,KNeighborsClassifier,0.8525828051406006,"{'algorithm': 'brute', 'leaf_size': 40, 'metric': 'manhattan', 'n_neighbors': 3, 'p': 2, 'weights': 'distance'}",1124
RandomOverSampler,KNeighborsClassifier,0.769253929402921,"{'algorithm': 'brute', 'leaf_size': 40, 'metric': 'manhattan', 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}",1125
RandomOverSampler,KNeighborsClassifier,0.8391688467564519,"{'algorithm': 'brute', 'leaf_size': 40, 'metric': 'manhattan', 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}",1126
RandomOverSampler,KNeighborsClassifier,0.769253929402921,"{'algorithm': 'brute', 'leaf_size': 40, 'metric': 'manhattan', 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",1127
RandomOverSampler,KNeighborsClassifier,0.8391688467564519,"{'algorithm': 'brute', 'leaf_size': 40, 'metric': 'manhattan', 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}",1128
RandomOverSampler,KNeighborsClassifier,0.7562718287142358,"{'algorithm': 'brute', 'leaf_size': 40, 'metric': 'manhattan', 'n_neighbors': 7, 'p': 1, 'weights': 'uniform'}",1129
RandomOverSampler,KNeighborsClassifier,0.8388125433140206,"{'algorithm': 'brute', 'leaf_size': 40, 'metric': 'manhattan', 'n_neighbors': 7, 'p': 1, 'weights': 'distance'}",1130
RandomOverSampler,KNeighborsClassifier,0.7562718287142358,"{'algorithm': 'brute', 'leaf_size': 40, 'metric': 'manhattan', 'n_neighbors': 7, 'p': 2, 'weights': 'uniform'}",1131
RandomOverSampler,KNeighborsClassifier,0.8388125433140206,"{'algorithm': 'brute', 'leaf_size': 40, 'metric': 'manhattan', 'n_neighbors': 7, 'p': 2, 'weights': 'distance'}",1132
RandomOverSampler,KNeighborsClassifier,0.7475891965408389,"{'algorithm': 'brute', 'leaf_size': 40, 'metric': 'manhattan', 'n_neighbors': 9, 'p': 1, 'weights': 'uniform'}",1133
RandomOverSampler,KNeighborsClassifier,0.8400030895237072,"{'algorithm': 'brute', 'leaf_size': 40, 'metric': 'manhattan', 'n_neighbors': 9, 'p': 1, 'weights': 'distance'}",1134
RandomOverSampler,KNeighborsClassifier,0.7475891965408389,"{'algorithm': 'brute', 'leaf_size': 40, 'metric': 'manhattan', 'n_neighbors': 9, 'p': 2, 'weights': 'uniform'}",1135
RandomOverSampler,KNeighborsClassifier,0.8400030895237072,"{'algorithm': 'brute', 'leaf_size': 40, 'metric': 'manhattan', 'n_neighbors': 9, 'p': 2, 'weights': 'distance'}",1136
RandomOverSampler,KNeighborsClassifier,0.7473640833762435,"{'algorithm': 'brute', 'leaf_size': 40, 'metric': 'manhattan', 'n_neighbors': 11, 'p': 1, 'weights': 'uniform'}",1137
RandomOverSampler,KNeighborsClassifier,0.840734373264824,"{'algorithm': 'brute', 'leaf_size': 40, 'metric': 'manhattan', 'n_neighbors': 11, 'p': 1, 'weights': 'distance'}",1138
RandomOverSampler,KNeighborsClassifier,0.7473640833762435,"{'algorithm': 'brute', 'leaf_size': 40, 'metric': 'manhattan', 'n_neighbors': 11, 'p': 2, 'weights': 'uniform'}",1139
RandomOverSampler,KNeighborsClassifier,0.840734373264824,"{'algorithm': 'brute', 'leaf_size': 40, 'metric': 'manhattan', 'n_neighbors': 11, 'p': 2, 'weights': 'distance'}",1140
RandomOverSampler,KNeighborsClassifier,0.8147000225997377,"{'algorithm': 'brute', 'leaf_size': 50, 'metric': 'minkowski', 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",1141
RandomOverSampler,KNeighborsClassifier,0.8525828051406006,"{'algorithm': 'brute', 'leaf_size': 50, 'metric': 'minkowski', 'n_neighbors': 3, 'p': 1, 'weights': 'distance'}",1142
RandomOverSampler,KNeighborsClassifier,0.8184179082858323,"{'algorithm': 'brute', 'leaf_size': 50, 'metric': 'minkowski', 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",1143
RandomOverSampler,KNeighborsClassifier,0.8553940385893565,"{'algorithm': 'brute', 'leaf_size': 50, 'metric': 'minkowski', 'n_neighbors': 3, 'p': 2, 'weights': 'distance'}",1144
RandomOverSampler,KNeighborsClassifier,0.769253929402921,"{'algorithm': 'brute', 'leaf_size': 50, 'metric': 'minkowski', 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}",1145
RandomOverSampler,KNeighborsClassifier,0.8391688467564519,"{'algorithm': 'brute', 'leaf_size': 50, 'metric': 'minkowski', 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}",1146
RandomOverSampler,KNeighborsClassifier,0.7736416044551208,"{'algorithm': 'brute', 'leaf_size': 50, 'metric': 'minkowski', 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",1147
RandomOverSampler,KNeighborsClassifier,0.843672639865687,"{'algorithm': 'brute', 'leaf_size': 50, 'metric': 'minkowski', 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}",1148
RandomOverSampler,KNeighborsClassifier,0.7562718287142358,"{'algorithm': 'brute', 'leaf_size': 50, 'metric': 'minkowski', 'n_neighbors': 7, 'p': 1, 'weights': 'uniform'}",1149
RandomOverSampler,KNeighborsClassifier,0.8388125433140206,"{'algorithm': 'brute', 'leaf_size': 50, 'metric': 'minkowski', 'n_neighbors': 7, 'p': 1, 'weights': 'distance'}",1150
RandomOverSampler,KNeighborsClassifier,0.7536865230358782,"{'algorithm': 'brute', 'leaf_size': 50, 'metric': 'minkowski', 'n_neighbors': 7, 'p': 2, 'weights': 'uniform'}",1151
RandomOverSampler,KNeighborsClassifier,0.8431634753399371,"{'algorithm': 'brute', 'leaf_size': 50, 'metric': 'minkowski', 'n_neighbors': 7, 'p': 2, 'weights': 'distance'}",1152
RandomOverSampler,KNeighborsClassifier,0.7475891965408389,"{'algorithm': 'brute', 'leaf_size': 50, 'metric': 'minkowski', 'n_neighbors': 9, 'p': 1, 'weights': 'uniform'}",1153
RandomOverSampler,KNeighborsClassifier,0.8400030895237072,"{'algorithm': 'brute', 'leaf_size': 50, 'metric': 'minkowski', 'n_neighbors': 9, 'p': 1, 'weights': 'distance'}",1154
RandomOverSampler,KNeighborsClassifier,0.7415917062192623,"{'algorithm': 'brute', 'leaf_size': 50, 'metric': 'minkowski', 'n_neighbors': 9, 'p': 2, 'weights': 'uniform'}",1155
RandomOverSampler,KNeighborsClassifier,0.8432731997283364,"{'algorithm': 'brute', 'leaf_size': 50, 'metric': 'minkowski', 'n_neighbors': 9, 'p': 2, 'weights': 'distance'}",1156
RandomOverSampler,KNeighborsClassifier,0.7473640833762435,"{'algorithm': 'brute', 'leaf_size': 50, 'metric': 'minkowski', 'n_neighbors': 11, 'p': 1, 'weights': 'uniform'}",1157
RandomOverSampler,KNeighborsClassifier,0.840734373264824,"{'algorithm': 'brute', 'leaf_size': 50, 'metric': 'minkowski', 'n_neighbors': 11, 'p': 1, 'weights': 'distance'}",1158
RandomOverSampler,KNeighborsClassifier,0.7365500917283259,"{'algorithm': 'brute', 'leaf_size': 50, 'metric': 'minkowski', 'n_neighbors': 11, 'p': 2, 'weights': 'uniform'}",1159
RandomOverSampler,KNeighborsClassifier,0.8431099925596639,"{'algorithm': 'brute', 'leaf_size': 50, 'metric': 'minkowski', 'n_neighbors': 11, 'p': 2, 'weights': 'distance'}",1160
RandomOverSampler,KNeighborsClassifier,0.8184179082858323,"{'algorithm': 'brute', 'leaf_size': 50, 'metric': 'euclidean', 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",1161
RandomOverSampler,KNeighborsClassifier,0.8553940385893565,"{'algorithm': 'brute', 'leaf_size': 50, 'metric': 'euclidean', 'n_neighbors': 3, 'p': 1, 'weights': 'distance'}",1162
RandomOverSampler,KNeighborsClassifier,0.8184179082858323,"{'algorithm': 'brute', 'leaf_size': 50, 'metric': 'euclidean', 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",1163
RandomOverSampler,KNeighborsClassifier,0.8553940385893565,"{'algorithm': 'brute', 'leaf_size': 50, 'metric': 'euclidean', 'n_neighbors': 3, 'p': 2, 'weights': 'distance'}",1164
RandomOverSampler,KNeighborsClassifier,0.7736416044551208,"{'algorithm': 'brute', 'leaf_size': 50, 'metric': 'euclidean', 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}",1165
RandomOverSampler,KNeighborsClassifier,0.843672639865687,"{'algorithm': 'brute', 'leaf_size': 50, 'metric': 'euclidean', 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}",1166
RandomOverSampler,KNeighborsClassifier,0.7736416044551208,"{'algorithm': 'brute', 'leaf_size': 50, 'metric': 'euclidean', 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",1167
RandomOverSampler,KNeighborsClassifier,0.843672639865687,"{'algorithm': 'brute', 'leaf_size': 50, 'metric': 'euclidean', 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}",1168
RandomOverSampler,KNeighborsClassifier,0.7536865230358782,"{'algorithm': 'brute', 'leaf_size': 50, 'metric': 'euclidean', 'n_neighbors': 7, 'p': 1, 'weights': 'uniform'}",1169
RandomOverSampler,KNeighborsClassifier,0.8431634753399371,"{'algorithm': 'brute', 'leaf_size': 50, 'metric': 'euclidean', 'n_neighbors': 7, 'p': 1, 'weights': 'distance'}",1170
RandomOverSampler,KNeighborsClassifier,0.7536865230358782,"{'algorithm': 'brute', 'leaf_size': 50, 'metric': 'euclidean', 'n_neighbors': 7, 'p': 2, 'weights': 'uniform'}",1171
RandomOverSampler,KNeighborsClassifier,0.8431634753399371,"{'algorithm': 'brute', 'leaf_size': 50, 'metric': 'euclidean', 'n_neighbors': 7, 'p': 2, 'weights': 'distance'}",1172
RandomOverSampler,KNeighborsClassifier,0.7415917062192623,"{'algorithm': 'brute', 'leaf_size': 50, 'metric': 'euclidean', 'n_neighbors': 9, 'p': 1, 'weights': 'uniform'}",1173
RandomOverSampler,KNeighborsClassifier,0.8432731997283364,"{'algorithm': 'brute', 'leaf_size': 50, 'metric': 'euclidean', 'n_neighbors': 9, 'p': 1, 'weights': 'distance'}",1174
RandomOverSampler,KNeighborsClassifier,0.7415917062192623,"{'algorithm': 'brute', 'leaf_size': 50, 'metric': 'euclidean', 'n_neighbors': 9, 'p': 2, 'weights': 'uniform'}",1175
RandomOverSampler,KNeighborsClassifier,0.8432731997283364,"{'algorithm': 'brute', 'leaf_size': 50, 'metric': 'euclidean', 'n_neighbors': 9, 'p': 2, 'weights': 'distance'}",1176
RandomOverSampler,KNeighborsClassifier,0.7365500917283259,"{'algorithm': 'brute', 'leaf_size': 50, 'metric': 'euclidean', 'n_neighbors': 11, 'p': 1, 'weights': 'uniform'}",1177
RandomOverSampler,KNeighborsClassifier,0.8431099925596639,"{'algorithm': 'brute', 'leaf_size': 50, 'metric': 'euclidean', 'n_neighbors': 11, 'p': 1, 'weights': 'distance'}",1178
RandomOverSampler,KNeighborsClassifier,0.7365500917283259,"{'algorithm': 'brute', 'leaf_size': 50, 'metric': 'euclidean', 'n_neighbors': 11, 'p': 2, 'weights': 'uniform'}",1179
RandomOverSampler,KNeighborsClassifier,0.8431099925596639,"{'algorithm': 'brute', 'leaf_size': 50, 'metric': 'euclidean', 'n_neighbors': 11, 'p': 2, 'weights': 'distance'}",1180
RandomOverSampler,KNeighborsClassifier,0.8147000225997377,"{'algorithm': 'brute', 'leaf_size': 50, 'metric': 'manhattan', 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",1181
RandomOverSampler,KNeighborsClassifier,0.8525828051406006,"{'algorithm': 'brute', 'leaf_size': 50, 'metric': 'manhattan', 'n_neighbors': 3, 'p': 1, 'weights': 'distance'}",1182
RandomOverSampler,KNeighborsClassifier,0.8147000225997377,"{'algorithm': 'brute', 'leaf_size': 50, 'metric': 'manhattan', 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",1183
RandomOverSampler,KNeighborsClassifier,0.8525828051406006,"{'algorithm': 'brute', 'leaf_size': 50, 'metric': 'manhattan', 'n_neighbors': 3, 'p': 2, 'weights': 'distance'}",1184
RandomOverSampler,KNeighborsClassifier,0.769253929402921,"{'algorithm': 'brute', 'leaf_size': 50, 'metric': 'manhattan', 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}",1185
RandomOverSampler,KNeighborsClassifier,0.8391688467564519,"{'algorithm': 'brute', 'leaf_size': 50, 'metric': 'manhattan', 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}",1186
RandomOverSampler,KNeighborsClassifier,0.769253929402921,"{'algorithm': 'brute', 'leaf_size': 50, 'metric': 'manhattan', 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",1187
RandomOverSampler,KNeighborsClassifier,0.8391688467564519,"{'algorithm': 'brute', 'leaf_size': 50, 'metric': 'manhattan', 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}",1188
RandomOverSampler,KNeighborsClassifier,0.7562718287142358,"{'algorithm': 'brute', 'leaf_size': 50, 'metric': 'manhattan', 'n_neighbors': 7, 'p': 1, 'weights': 'uniform'}",1189
RandomOverSampler,KNeighborsClassifier,0.8388125433140206,"{'algorithm': 'brute', 'leaf_size': 50, 'metric': 'manhattan', 'n_neighbors': 7, 'p': 1, 'weights': 'distance'}",1190
RandomOverSampler,KNeighborsClassifier,0.7562718287142358,"{'algorithm': 'brute', 'leaf_size': 50, 'metric': 'manhattan', 'n_neighbors': 7, 'p': 2, 'weights': 'uniform'}",1191
RandomOverSampler,KNeighborsClassifier,0.8388125433140206,"{'algorithm': 'brute', 'leaf_size': 50, 'metric': 'manhattan', 'n_neighbors': 7, 'p': 2, 'weights': 'distance'}",1192
RandomOverSampler,KNeighborsClassifier,0.7475891965408389,"{'algorithm': 'brute', 'leaf_size': 50, 'metric': 'manhattan', 'n_neighbors': 9, 'p': 1, 'weights': 'uniform'}",1193
RandomOverSampler,KNeighborsClassifier,0.8400030895237072,"{'algorithm': 'brute', 'leaf_size': 50, 'metric': 'manhattan', 'n_neighbors': 9, 'p': 1, 'weights': 'distance'}",1194
RandomOverSampler,KNeighborsClassifier,0.7475891965408389,"{'algorithm': 'brute', 'leaf_size': 50, 'metric': 'manhattan', 'n_neighbors': 9, 'p': 2, 'weights': 'uniform'}",1195
RandomOverSampler,KNeighborsClassifier,0.8400030895237072,"{'algorithm': 'brute', 'leaf_size': 50, 'metric': 'manhattan', 'n_neighbors': 9, 'p': 2, 'weights': 'distance'}",1196
RandomOverSampler,KNeighborsClassifier,0.7473640833762435,"{'algorithm': 'brute', 'leaf_size': 50, 'metric': 'manhattan', 'n_neighbors': 11, 'p': 1, 'weights': 'uniform'}",1197
RandomOverSampler,KNeighborsClassifier,0.840734373264824,"{'algorithm': 'brute', 'leaf_size': 50, 'metric': 'manhattan', 'n_neighbors': 11, 'p': 1, 'weights': 'distance'}",1198
RandomOverSampler,KNeighborsClassifier,0.7473640833762435,"{'algorithm': 'brute', 'leaf_size': 50, 'metric': 'manhattan', 'n_neighbors': 11, 'p': 2, 'weights': 'uniform'}",1199
RandomOverSampler,KNeighborsClassifier,0.840734373264824,"{'algorithm': 'brute', 'leaf_size': 50, 'metric': 'manhattan', 'n_neighbors': 11, 'p': 2, 'weights': 'distance'}",1200
SMOTE,KNeighborsClassifier,0.8490537853359823,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'minkowski', 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",1
SMOTE,KNeighborsClassifier,0.8557422038666189,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'minkowski', 'n_neighbors': 3, 'p': 1, 'weights': 'distance'}",2
SMOTE,KNeighborsClassifier,0.8093071862124128,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'minkowski', 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",3
SMOTE,KNeighborsClassifier,0.8126596133825015,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'minkowski', 'n_neighbors': 3, 'p': 2, 'weights': 'distance'}",4
SMOTE,KNeighborsClassifier,0.8326832278555804,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'minkowski', 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}",5
SMOTE,KNeighborsClassifier,0.8454683642312988,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'minkowski', 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}",6
SMOTE,KNeighborsClassifier,0.7934994623639158,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'minkowski', 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",7
SMOTE,KNeighborsClassifier,0.8002015568856713,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'minkowski', 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}",8
SMOTE,KNeighborsClassifier,0.8230727994122565,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'minkowski', 'n_neighbors': 7, 'p': 1, 'weights': 'uniform'}",9
SMOTE,KNeighborsClassifier,0.841193397086952,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'minkowski', 'n_neighbors': 7, 'p': 1, 'weights': 'distance'}",10
SMOTE,KNeighborsClassifier,0.7836566815420847,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'minkowski', 'n_neighbors': 7, 'p': 2, 'weights': 'uniform'}",11
SMOTE,KNeighborsClassifier,0.7937477836236639,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'minkowski', 'n_neighbors': 7, 'p': 2, 'weights': 'distance'}",12
SMOTE,KNeighborsClassifier,0.8176347524808263,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'minkowski', 'n_neighbors': 9, 'p': 1, 'weights': 'uniform'}",13
SMOTE,KNeighborsClassifier,0.8381862811059501,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'minkowski', 'n_neighbors': 9, 'p': 1, 'weights': 'distance'}",14
SMOTE,KNeighborsClassifier,0.7772313173682621,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'minkowski', 'n_neighbors': 9, 'p': 2, 'weights': 'uniform'}",15
SMOTE,KNeighborsClassifier,0.7889041288344586,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'minkowski', 'n_neighbors': 9, 'p': 2, 'weights': 'distance'}",16
SMOTE,KNeighborsClassifier,0.8135341015951008,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'minkowski', 'n_neighbors': 11, 'p': 1, 'weights': 'uniform'}",17
SMOTE,KNeighborsClassifier,0.8358352551794528,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'minkowski', 'n_neighbors': 11, 'p': 1, 'weights': 'distance'}",18
SMOTE,KNeighborsClassifier,0.7727024639008437,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'minkowski', 'n_neighbors': 11, 'p': 2, 'weights': 'uniform'}",19
SMOTE,KNeighborsClassifier,0.7859994988541097,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'minkowski', 'n_neighbors': 11, 'p': 2, 'weights': 'distance'}",20
SMOTE,KNeighborsClassifier,0.8093071862124128,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",21
SMOTE,KNeighborsClassifier,0.8126596133825015,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 3, 'p': 1, 'weights': 'distance'}",22
SMOTE,KNeighborsClassifier,0.8093071862124128,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",23
SMOTE,KNeighborsClassifier,0.8126596133825015,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 3, 'p': 2, 'weights': 'distance'}",24
SMOTE,KNeighborsClassifier,0.7934994623639158,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}",25
SMOTE,KNeighborsClassifier,0.8002015568856713,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}",26
SMOTE,KNeighborsClassifier,0.7934994623639158,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",27
SMOTE,KNeighborsClassifier,0.8002015568856713,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}",28
SMOTE,KNeighborsClassifier,0.7836566815420847,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 7, 'p': 1, 'weights': 'uniform'}",29
SMOTE,KNeighborsClassifier,0.7937477836236639,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 7, 'p': 1, 'weights': 'distance'}",30
SMOTE,KNeighborsClassifier,0.7836566815420847,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 7, 'p': 2, 'weights': 'uniform'}",31
SMOTE,KNeighborsClassifier,0.7937477836236639,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 7, 'p': 2, 'weights': 'distance'}",32
SMOTE,KNeighborsClassifier,0.7772313173682621,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 9, 'p': 1, 'weights': 'uniform'}",33
SMOTE,KNeighborsClassifier,0.7889041288344586,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 9, 'p': 1, 'weights': 'distance'}",34
SMOTE,KNeighborsClassifier,0.7772313173682621,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 9, 'p': 2, 'weights': 'uniform'}",35
SMOTE,KNeighborsClassifier,0.7889041288344586,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 9, 'p': 2, 'weights': 'distance'}",36
SMOTE,KNeighborsClassifier,0.7727024639008437,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 11, 'p': 1, 'weights': 'uniform'}",37
SMOTE,KNeighborsClassifier,0.7859994988541097,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 11, 'p': 1, 'weights': 'distance'}",38
SMOTE,KNeighborsClassifier,0.7727024639008437,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 11, 'p': 2, 'weights': 'uniform'}",39
SMOTE,KNeighborsClassifier,0.7859994988541097,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 11, 'p': 2, 'weights': 'distance'}",40
SMOTE,KNeighborsClassifier,0.8490537853359823,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'manhattan', 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",41
SMOTE,KNeighborsClassifier,0.8557422038666189,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'manhattan', 'n_neighbors': 3, 'p': 1, 'weights': 'distance'}",42
SMOTE,KNeighborsClassifier,0.8490537853359823,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'manhattan', 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",43
SMOTE,KNeighborsClassifier,0.8557422038666189,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'manhattan', 'n_neighbors': 3, 'p': 2, 'weights': 'distance'}",44
SMOTE,KNeighborsClassifier,0.8326832278555804,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'manhattan', 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}",45
SMOTE,KNeighborsClassifier,0.8454683642312988,"{'algorithm': 'auto', 'leaf_size': 10, 'metric': 'manhattan', 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}",46
