Technique,Model,F1 Score,Parameters,Fold
SMOTE,DecisionTreeClassifier,0.7061188761513021,"{'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'random'}",308
SMOTE,DecisionTreeClassifier,0.7492408089974962,"{'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'best'}",309
SMOTE,DecisionTreeClassifier,0.7010167398949666,"{'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'random'}",310
SMOTE,DecisionTreeClassifier,0.7509552169691396,"{'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'splitter': 'best'}",311
SMOTE,DecisionTreeClassifier,0.7182635605000194,"{'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'splitter': 'random'}",312
SMOTE,DecisionTreeClassifier,0.7501022344947492,"{'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'splitter': 'best'}",313
SMOTE,DecisionTreeClassifier,0.7181450044112506,"{'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'splitter': 'random'}",314
SMOTE,DecisionTreeClassifier,0.7527294904625501,"{'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'best'}",315
SMOTE,DecisionTreeClassifier,0.7098305657526343,"{'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'random'}",316
SMOTE,DecisionTreeClassifier,0.7600747885051546,"{'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'splitter': 'best'}",317
SMOTE,DecisionTreeClassifier,0.7069576125865318,"{'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'splitter': 'random'}",318
SMOTE,DecisionTreeClassifier,0.7497196592645958,"{'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'splitter': 'best'}",319
SMOTE,DecisionTreeClassifier,0.7202392653769687,"{'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'splitter': 'random'}",320
SMOTE,DecisionTreeClassifier,0.7540850703457931,"{'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'splitter': 'best'}",321
SMOTE,DecisionTreeClassifier,0.7128155103219489,"{'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'splitter': 'random'}",322
SMOTE,DecisionTreeClassifier,0.7533001559259171,"{'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'splitter': 'best'}",323
SMOTE,DecisionTreeClassifier,0.7119619345144663,"{'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'splitter': 'random'}",324
SMOTE,DecisionTreeClassifier,0.7697744968816692,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'best'}",325
SMOTE,DecisionTreeClassifier,0.738604607446548,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'random'}",326
SMOTE,DecisionTreeClassifier,0.7545745001131432,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'best'}",327
SMOTE,DecisionTreeClassifier,0.7370856771892185,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'random'}",328
SMOTE,DecisionTreeClassifier,0.7592031819708602,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'splitter': 'best'}",329
SMOTE,DecisionTreeClassifier,0.7362187203301828,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'splitter': 'random'}",330
SMOTE,DecisionTreeClassifier,0.7561836388871818,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'splitter': 'best'}",331
SMOTE,DecisionTreeClassifier,0.7327687336433469,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'splitter': 'random'}",332
SMOTE,DecisionTreeClassifier,0.7547285851134036,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'best'}",333
SMOTE,DecisionTreeClassifier,0.7456431041678676,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'random'}",334
SMOTE,DecisionTreeClassifier,0.7629959203572365,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'splitter': 'best'}",335
SMOTE,DecisionTreeClassifier,0.728739282718406,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'splitter': 'random'}",336
SMOTE,DecisionTreeClassifier,0.7518031887391667,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'splitter': 'best'}",337
SMOTE,DecisionTreeClassifier,0.7154971254212026,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'splitter': 'random'}",338
SMOTE,DecisionTreeClassifier,0.7454896756367801,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'splitter': 'best'}",339
SMOTE,DecisionTreeClassifier,0.719522889304639,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'splitter': 'random'}",340
SMOTE,DecisionTreeClassifier,0.7475386952738028,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'splitter': 'best'}",341
SMOTE,DecisionTreeClassifier,0.730408221050922,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'splitter': 'random'}",342
SMOTE,DecisionTreeClassifier,0.7625056596724443,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'best'}",343
SMOTE,DecisionTreeClassifier,0.7338839555815743,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'random'}",344
SMOTE,DecisionTreeClassifier,0.7678457683479569,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'best'}",345
SMOTE,DecisionTreeClassifier,0.7385587478753587,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'random'}",346
SMOTE,DecisionTreeClassifier,0.7506908692078802,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'splitter': 'best'}",347
SMOTE,DecisionTreeClassifier,0.7237669437185349,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'splitter': 'random'}",348
SMOTE,DecisionTreeClassifier,0.7509560632966199,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'splitter': 'best'}",349
SMOTE,DecisionTreeClassifier,0.7177655666933842,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'splitter': 'random'}",350
SMOTE,DecisionTreeClassifier,0.7563771234864147,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'best'}",351
SMOTE,DecisionTreeClassifier,0.7394537187775392,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'random'}",352
SMOTE,DecisionTreeClassifier,0.755875050290953,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'splitter': 'best'}",353
SMOTE,DecisionTreeClassifier,0.7162486073836647,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'splitter': 'random'}",354
SMOTE,DecisionTreeClassifier,0.7482835669146934,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'splitter': 'best'}",355
SMOTE,DecisionTreeClassifier,0.7227465305182365,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'splitter': 'random'}",356
SMOTE,DecisionTreeClassifier,0.7522286143300082,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'splitter': 'best'}",357
SMOTE,DecisionTreeClassifier,0.7174070364615075,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'splitter': 'random'}",358
SMOTE,DecisionTreeClassifier,0.7484067303829395,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'splitter': 'best'}",359
SMOTE,DecisionTreeClassifier,0.71210923095935,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'splitter': 'random'}",360
TomekLinks,DecisionTreeClassifier,0.4232074260079758,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'best'}",1
TomekLinks,DecisionTreeClassifier,0.3802448594798141,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'random'}",2
TomekLinks,DecisionTreeClassifier,0.4092378956806493,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'best'}",3
TomekLinks,DecisionTreeClassifier,0.38108478273584345,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'random'}",4
TomekLinks,DecisionTreeClassifier,0.40467494203193005,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'splitter': 'best'}",5
TomekLinks,DecisionTreeClassifier,0.3761336576712505,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'splitter': 'random'}",6
TomekLinks,DecisionTreeClassifier,0.4002234697884222,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'splitter': 'best'}",7
TomekLinks,DecisionTreeClassifier,0.34953712147020893,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'splitter': 'random'}",8
TomekLinks,DecisionTreeClassifier,0.40786402943515715,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'best'}",9
TomekLinks,DecisionTreeClassifier,0.3619704974267229,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'random'}",10
TomekLinks,DecisionTreeClassifier,0.40271249056703573,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'splitter': 'best'}",11
TomekLinks,DecisionTreeClassifier,0.3705999046439481,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'splitter': 'random'}",12
TomekLinks,DecisionTreeClassifier,0.42377886424799593,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'splitter': 'best'}",13
TomekLinks,DecisionTreeClassifier,0.345654887765053,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'splitter': 'random'}",14
TomekLinks,DecisionTreeClassifier,0.3996501131437411,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'splitter': 'best'}",15
TomekLinks,DecisionTreeClassifier,0.36756788122402284,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'splitter': 'random'}",16
TomekLinks,DecisionTreeClassifier,0.40629776748089635,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'splitter': 'best'}",17
TomekLinks,DecisionTreeClassifier,0.3698132953261072,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'splitter': 'random'}",18
TomekLinks,DecisionTreeClassifier,0.40850019913560737,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'best'}",19
TomekLinks,DecisionTreeClassifier,0.37975305722634883,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'random'}",20
TomekLinks,DecisionTreeClassifier,0.40281211062712907,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'best'}",21
TomekLinks,DecisionTreeClassifier,0.37623389272081476,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'random'}",22
TomekLinks,DecisionTreeClassifier,0.3899796087445106,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'splitter': 'best'}",23
TomekLinks,DecisionTreeClassifier,0.3728852849513574,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'splitter': 'random'}",24
TomekLinks,DecisionTreeClassifier,0.39583425672875744,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'splitter': 'best'}",25
TomekLinks,DecisionTreeClassifier,0.35167922583331507,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'splitter': 'random'}",26
TomekLinks,DecisionTreeClassifier,0.38577487314258674,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'best'}",27
TomekLinks,DecisionTreeClassifier,0.3535419364849007,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'random'}",28
TomekLinks,DecisionTreeClassifier,0.39228936538988,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'splitter': 'best'}",29
TomekLinks,DecisionTreeClassifier,0.35161228683056395,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'splitter': 'random'}",30
TomekLinks,DecisionTreeClassifier,0.4021433901414205,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'splitter': 'best'}",31
TomekLinks,DecisionTreeClassifier,0.35299491911374836,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'splitter': 'random'}",32
TomekLinks,DecisionTreeClassifier,0.4013238280195349,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'splitter': 'best'}",33
TomekLinks,DecisionTreeClassifier,0.35142422739915,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'splitter': 'random'}",34
TomekLinks,DecisionTreeClassifier,0.3965755950274388,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'splitter': 'best'}",35
TomekLinks,DecisionTreeClassifier,0.36470117535029833,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'splitter': 'random'}",36
TomekLinks,DecisionTreeClassifier,0.30371854736968895,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'best'}",37
TomekLinks,DecisionTreeClassifier,0.10463194823668362,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'random'}",38
TomekLinks,DecisionTreeClassifier,0.28272723688573576,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'best'}",39
TomekLinks,DecisionTreeClassifier,0.06230119548230025,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'random'}",40
TomekLinks,DecisionTreeClassifier,0.29228662296875313,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'splitter': 'best'}",41
TomekLinks,DecisionTreeClassifier,0.09151410590385474,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'splitter': 'random'}",42
TomekLinks,DecisionTreeClassifier,0.31681982905357386,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'splitter': 'best'}",43
TomekLinks,DecisionTreeClassifier,0.15589683646888233,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'splitter': 'random'}",44
TomekLinks,DecisionTreeClassifier,0.2297513172701393,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'best'}",45
TomekLinks,DecisionTreeClassifier,0.11153409306522573,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'random'}",46
TomekLinks,DecisionTreeClassifier,0.3236445130216473,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'splitter': 'best'}",47
TomekLinks,DecisionTreeClassifier,0.08601404078780896,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'splitter': 'random'}",48
TomekLinks,DecisionTreeClassifier,0.26435355701579294,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'splitter': 'best'}",49
TomekLinks,DecisionTreeClassifier,0.08932670911655119,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'splitter': 'random'}",50
TomekLinks,DecisionTreeClassifier,0.19089831818880895,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'splitter': 'best'}",51
TomekLinks,DecisionTreeClassifier,0.10799033019820503,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'splitter': 'random'}",52
TomekLinks,DecisionTreeClassifier,0.2686162708518166,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'splitter': 'best'}",53
TomekLinks,DecisionTreeClassifier,0.12798225912309358,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'splitter': 'random'}",54
TomekLinks,DecisionTreeClassifier,0.23274943297184195,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'best'}",55
TomekLinks,DecisionTreeClassifier,0.07859411488386785,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'random'}",56
TomekLinks,DecisionTreeClassifier,0.21272352864008098,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'best'}",57
TomekLinks,DecisionTreeClassifier,0.09072802180790604,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'random'}",58
TomekLinks,DecisionTreeClassifier,0.2646550685594649,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'splitter': 'best'}",59
TomekLinks,DecisionTreeClassifier,0.07270460928237253,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'splitter': 'random'}",60
TomekLinks,DecisionTreeClassifier,0.2818576735474891,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'splitter': 'best'}",61
TomekLinks,DecisionTreeClassifier,0.0971092998203347,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'splitter': 'random'}",62
TomekLinks,DecisionTreeClassifier,0.24426485938797246,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'best'}",63
TomekLinks,DecisionTreeClassifier,0.06801245277554664,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'random'}",64
TomekLinks,DecisionTreeClassifier,0.21135671500064218,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'splitter': 'best'}",65
TomekLinks,DecisionTreeClassifier,0.07669315407766172,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'splitter': 'random'}",66
TomekLinks,DecisionTreeClassifier,0.2710960609161358,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'splitter': 'best'}",67
TomekLinks,DecisionTreeClassifier,0.1076157454493151,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'splitter': 'random'}",68
TomekLinks,DecisionTreeClassifier,0.21426130834705087,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'splitter': 'best'}",69
TomekLinks,DecisionTreeClassifier,0.13124471275842922,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'splitter': 'random'}",70
TomekLinks,DecisionTreeClassifier,0.24296189058109013,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'splitter': 'best'}",71
TomekLinks,DecisionTreeClassifier,0.1198385605669634,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'splitter': 'random'}",72
TomekLinks,DecisionTreeClassifier,0.3561380481298874,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'best'}",73
TomekLinks,DecisionTreeClassifier,0.24486611037215847,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'random'}",74
TomekLinks,DecisionTreeClassifier,0.38320958451314313,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'best'}",75
TomekLinks,DecisionTreeClassifier,0.21141396524213688,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'random'}",76
TomekLinks,DecisionTreeClassifier,0.37689054601067185,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'splitter': 'best'}",77
TomekLinks,DecisionTreeClassifier,0.2589728312187406,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'splitter': 'random'}",78
TomekLinks,DecisionTreeClassifier,0.3836692163291391,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'splitter': 'best'}",79
TomekLinks,DecisionTreeClassifier,0.26612131665416366,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'splitter': 'random'}",80
TomekLinks,DecisionTreeClassifier,0.3784737797355603,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'best'}",81
TomekLinks,DecisionTreeClassifier,0.2541051393206193,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'random'}",82
TomekLinks,DecisionTreeClassifier,0.393975585002512,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'splitter': 'best'}",83
TomekLinks,DecisionTreeClassifier,0.27927258673102495,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'splitter': 'random'}",84
